,Unnamed: 0,judul,link,bahan,bumbu,metode
4337,4337,Udang Saos Padang,https://resepmamiku.com/udang-saos-padang-dapoererna,"300 gr udang segar bersihkan
Kentang atau jagung manis (optional)5 sdm saos tiram
10 sdm saos tomat
5 lbr daun jeruk
3 lbr daun salam
2 btg sereh geprek
2 btr telor kocok lepas
Garam, gula, bubuk kaldu secukupnya
Minyak utk menumis
Air secukupnya","10 btr bwg merah
10 btr bwg putih
3 cm jahe ( 1 jempol besar)
10 bj cabe keriting
5 bj cabe rawit ( optional)
5 bj kemiri","Haluskan bumbu halus (sy pake blender), tumis dan tambahkan bumbu cemplung daun2an, aduk2 sampe harum..
masukkan saos tiram & saos tomat, tambahkan air secukupnya, garam gula & bubuk kaldu..
setelah mendidih masukan telor, aduk2..kemudian masukkan udang , rebus sampai bumbu meresap dan agak menyusut airnya..
test rasa, angkat sajikan.."
4338,4338,Eker & Sayap Ayam Pedas,https://resepmamiku.com/eker-sayap-ayam-pedas-ketutarsini,"1/4kg ceker ayam
5 potong sayap ayam bagian bawah
2 lbr daun jeruk
2 lbr daun salam
400 ml air putih
2 buah tomat potong2
1 sdm kecap manis
1 sdm gula pasir (me:brown sugar)
Secukupnya kaldu jamur, garam & merica bubuk","4 buah cabai merah kriting
10 buah cabai rawit (sesuaikan selera)
4 siung bawput
5 butir bawmer
1 sachet terasi instan (optional)","Bersihkan ceker ayam, buang kuku, potong ceker menjadi 2 bagian (aku suka ngeri2 sedep liat ceker yg bentukannya utuh langsung dimasak) dgn gini jg ceker jdi mudah empuk, cuci bersih, rebus ceker sampai empuk, cuci bersih kembali, tiriskan, sisihkan
Tumis bumbu halus, daun jeruk & salam hingga harum, masukkan sayap ayam & ceker rebus, aduk rata
Tambahkan air putih, kemudian bumbui dgn bumbu lainnya, aduk rata
Masak hingga mendidih dan air agak menyusut, kemudian tambahkan tomat potong, masak kembali sampai air menyusut dan matang, koreksi rasa, matikan api kompor, angkat & sajikan"
4339,4339,Tahu Gejrot,https://resepmamiku.com/tahu-gejrot-dapur_dyna,"– 10 buah tahu pong
– 1 1/2 sdm gula jawa
– 1 sdt asam jawa
– 1 sdm kecap
– 250 ml air
– garam secukupnya– 3 butir bawang merah
– 1 siung bawang putih
– 2 buah cabe merah",,"1. Siapkan tahu goreng yang sudah dipotong-potong.
2. Siapkan panci, rebus air sampai mendidih. Masukkan gula jawa dan asam jawa. Masak sampai kembali mendidih sambil terus diaduk, saring.
3. Ulek kasar bawang merah, bawang putih, cabe rawit hijau, dan garam. Siram dengan air gula jawa.
4. Sajikan tahu dengan siraman air gula jawa yang sudah dibuat."
4340,4340,Telur Dadar Caipo,https://resepmamiku.com/telur-dadar-caipo-yscooking,"3 butir telur
1 cup kecil caipo ( asinan lobak manis), potong2
2 siung bawput cincang halus
1 batang daun bawang iris ( pisahkan putih dan hijau)
1 sdm saus tiram
Garam, merica
1 sdt minyak wijen",,"1. Tumis bawput dan daun bawang bagian putih sampai harum, masukkan caipo. Tumis sampai agak kering
2. Kocok.telur dgn daun bawang dan bumbu2 dan minyak wijen.
3. Ratakan caipo di wajan, lalu tuang telur sampai beebentuk dadar.
4. Setelah bagian bawah matang, balik dadar. Masak sampai matang"
4341,4341,Sup Kacang Merah,https://resepmamiku.com/sup-kacang-merah-qiutin-kitchen,"300 gr daging sengkel, potong2
250 gr kacang merah
1/2 siung bawang bombay
1 siung bawang putih, geprek
1 buah tomat, potong2
1/4 pala bubuk
1/2 sdt merica
1 sdt garam
1/2 sdt kaldu jamur
1 batang bawang daun, iris
1 batang seledri, iris
1 ltr air
Minyak untuk menumis",,"1. Rebus daging sengkel selama menit, sampai darahnya keluar . Angkat daging sisihkan
2. Rebus kacang merah, hingga lunak sisihkan
3. Rebus kembali daging sengkel hingga lunak.
4. Tumis bawang bombay dan bawang putih hingga harum.
5. Kemudian masukan tumisan bawang ke dalam rebusan daging masukan jg kacang merah beri garam, merica, pala dan kaldu jamur. Masak hingga matang
6. Sajikan dengan potongan tomat dan taburkan daun bawang dan seledri."
4342,4342,Sambal Sere Asem Patikala,https://resepmamiku.com/sambal-sere-asem-patikala-matthewmaureen,"1 btg sere besar potong kecil-kecil
4 bh asem patikala
2 siung putih agak besar goreng dalam minyak panas lsg angkat
50 gr cabe rawit campur
Garam, kaldu jamur secukupnya",,"1. Ulek bawang putih, asem patikala, cabe , sere hingga halus tambahkan garam, kaldu jamur aduk rata.
2. Koreksi rasa, siap disajikan"
4343,4343,Gambas/oyong Masak Telur,https://resepmamiku.com/gambas-oyong-masak-telur-vianney_lim99,"2 buah gambas/oyong, potong sesuai selera
2 siung bawang putih, cincang
1 butir telur
1/2 sdt garam
1/2 sdt kaldu jamur
Air secukupnya",,"1. Panaskan minyak sayur, tumis bawang putih sampai berwarna keemasan.
2. Masukkan potongan gambas/oyong, garam, kaldu jamur dan beri secukupnya air.
3. Masak cukup sampai sedikit layu aja, angkat dan sajikan."
4344,4344,Creamy Chicken Mushroom,https://resepmamiku.com/creamy-chicken-mushroom-norita_foods,"1 Dada ayam potong kecil-kecil
1 buah Kentang ( cuci kentang sampai bersih, belah sesuai selera, kukus setengah matang, angkat beri taburan garam, lada, dan sedikit minyak, masak di teflon)",,"1. Bersihkan ayam, buang bagian kulit nya, belah dada ayam menjadi 2 bagian, iris kecil, cuci sampai bersih. Setelah itu keringkan menggunakan tissu. Taburi ayam dg garam dan lada bubuk.
2. Panaskan butter, masukkan ayam, tunggu sampai golden, balik ayam.
3. Tumis bawang putih yang sudah dicincang, masukkan jamur, tambahkan saus mushroom, aduk rata, masukkan susu, larutan maizena dan keju, aduk lagi sampai tercampur rata.
4. Setelah saus kental, tambahkan ayam dan mushroom. Angkat sajikan dg kentang"
4345,4345,Honey Crispy Chicken Ala Korea,https://resepmamiku.com/honey-crispy-chicken-ala-korea-fika_ummurafkanz,"1 buah dada ayam fillet (500gr)
1 butir telur
1/2 sdt lada
1/2 sdt garam
1 sdt kaldu jamur
1 sdm saus tiram
5 tepung maizena bisa juga pake tapioka
Campurkan semua bahan, diamkan minimal 30 menit3 bawang putih, cincang
1 buah daun bawang, iris serong
3 sdm saus tomat
2 sdm saus sambal
1 sdm saus tiram
1 sdm minyak wijen
1 sdm madu
2 sdt palm sugar, bisa pake gula merah
1/2 sdt garam
Biji Wijen secukupnya (optional)",,
4346,4346,Chicken Popcorn,https://resepmamiku.com/chicken-popcorn-lilyminarosa,"200 gr ayam filet potong dadu kecil
100 ml air
Secukupnya minyak untuk menggoreng","100 ml susu cair
2 bh bwg putih haluskan
1/2 sdt onion powder
Secukupnya garam, kaldu bubuk dan lada","1. Campur ayam dengan bumbu rendaman, diamkan minimal 15 menit
2. Campur tepung pelapis, aduk rata
3. Ambil 1 sdm tepung pelapis, campur dengan air, aduk rata sampai menjadi adonan yang encer
4. Masukkan ayam ke tepung pelapis kering, lalu celupkan ayam ke tepung pelapis cair, terakhir masukkan kembali ke tepung pelapis kering, remas kemudian cubit2 sedikit agar tepung keriting, goreng ayam di minyak banyak sampai kuning keemasan, sajikan– Panaskan minyak sampai benar2 panas, matikan api kompor, masukkan semua bahan, aduk rata, sajikan"
4347,4347,Ikan Asin Tumis Pete,https://resepmamiku.com/ikan-asin-tumis-pete-fransiskaailen,"2 ekor ikan asin
1 papan Pete
2 buah tomat potong potong
1/2 bawang Bombay
Cabe rawit secukupnya
3 siung bawang merah iris
2 siung bawang putih iris
1sdm saus tiram
Garam, penyedap jamur secukupnya",,"1. Cuci bersih ikan asin lalu goreng sisihkan
2.tumis bawang merah,bawang putih, bawang Bombay hingga harum.
3.masukan tomat aduk aduk masukan Pete,cabe rawit,saus tiram,garam, penyedap jamur aduk aduk beri sedikit air.
4.masukan ikan asin aduk aduk lalu angkat dan sajikan."
4348,4348,Sayur Asem Surabaya,https://resepmamiku.com/sayur-asem-surabaya-mgrt-erna,"1 ikat kacang panj (kira2 10 lonjor )
2 Buah Kerai
1 ikat kangkung (me :Skip)
2 buah jagung manis
200 gr Kubis
1 buah Tomat pot menjadi 4 (me: skip)
Cambah kedelai secukupnya
Garam secukupnya
Gula pasir secukupnya
Kaldu bubuk secukupnya","4 Siung Bawang Putih
5 Siung Bawang Merah
2 Lembar Daun Salam
2 cm Lengkuas
3 Cempaluk ( asem mentah bersihkan kulitnya)","1. Didihkan air dalam panci, jika sdh mendidih masukkan bumbu iris ( bw putih,bw merah) daun salam,lengkuas, asem mentah masak sebentar.
2.Masukkan irisan krai, jagung manis dan kacang panjang.
3. Jika asem mentah sudah empuk, ambil hancurkan,beri sedikit kuah tadi kemudian saring dan tuang dalam panci kembali
4. Masukkan , kubis dan cambah kedelai ,tambahkan garam, gula pasir dan kaldu bubuk Aduk rata koreksi rasa dan masak hingga mateng
5. Sayur asem siap disajikan"
4349,4349,Mie Goreng,https://resepmamiku.com/mie-goreng-yscooking,"1 pak mie telur, rebus stgh matang
100gr daging ayam iris
1 butir telur orak arik
2 siung bawput cincang
2 lbr kol iris
1 batang daun bawang iris serong
1 sdm saus tiram
Kecap manis
1sdm kecap ikan
Garam
Merica",,"1. Tumis bawput sampai harum, masukan daging. Masak sampai berubah warna.
2. Masukan kol, telur dan daun bawang, aduk. Tuang sedikit air.
3. Masukan mie dan bumbu2. Aduk rata. Koreksi rasa.
4. Masak sampai matang."
4350,4350,Bakso Cilok Pedas,https://resepmamiku.com/bakso-cilok-pedas-dhiahoddie,"400 gr dada ayam
400 gr tepung tapioka
100 gr tepung terigu
5 siung bawang putih, haluskan
3 butir putih telur
1 batang daun bawang
200 ml air es
Garam, lada dan kaldu bubuk secukupnya
150 gr daging sandung lamur, rebus dan sisihkan air kaldu nya
20 buah cabe rawit utuh
1 lbr daun jeruk","5 siung bawang merah
3 siung bawang putih
5 buah cabe keriting
15 buah cabe rawit","1. Masukkan semua bahan kecuali tepung tapioka dalam food processor, proses sampai halus.
2. Pindahkan dalam wadah, campur dengan tepung tapioka, uleni ringan sampai menjadi adonan yang bisa di bentuk.
3. Bentuk bulat2, masukkan dalam air panas, lakukan sampai habis.
4. Rebus bakso cilok sampai mengapung dan matang, angkat dan tiriskan. Sisihkan.
5. Tumis bumbu halus dan daun jeruk sampai harum, masukkan air kaldu, daging, gula, garam dan kaldu bubuk secukupnya, masak sampai bumbu meresap.
6. Masukkan bakso cilok, daun bawang dan bon cabe, masak sampai mendidih, angkat.
7. Sajikan dengan taburan daun bawang dan pilus."
4351,4351,Ayam Kecap,https://resepmamiku.com/ayam-kecap-malichatun88,"7 buah paha ayam drumstick
5 buah buncis iris pendek
6 rawit merah
5 cabe merah iris serong
1 buah jeruk nipis ukuran besar
3 lembar daun salam
4 lembar daun jeruk
1 jempol lengkuas geprek
1 sdm brownsugar
1 butir bawang bombay ukuran besar iris
6 sdm kecap indofood
5 buah bawang merah iris
1 buah tomat merah ukuran sedang, potong kecil
½ sdt kaldu bubuk ayam/jamur
Air, garam secukupnya
Minyak goreng
1 sdt air asam jawa","15 bawang merah
8 bawang putih
½ jempol jahe","1. Cuci bersih ayam, lumuri dengan air jeruk nipis, garam, diamkan slama 1 jam, cuci bersih, goreng sebentar sampai kulit kecoklatan
2. Tumis bawang merah iris sampe harum, masukkan bumbu halus, daun salam, lengkuas, daun jaruk sampai wangi
3. Masukkan air asam jawa, brown sugar, kecap manis, garam, ayam, air, kaldu ayam, masak dengan api sedang cenderung kecil
4. Setengah menyusut kuahnya masukkan cabe merah iris, rawit utuh, tomat, bawang bombay, masak sampai kuah menyusut, sambil koreksi rasa"
4352,4352,Crispy Garlic Chicken,https://resepmamiku.com/crispy-garlic-chicken-yscooking,"2 Paha Ayam Fillet8 sdm.terigu
1 sdm.tapioka
1/4 sdt baking powder
1 sdt garlic powder
1 sdt paprika powder ( klo ga punya bole skip)
Kaldu bubuk bila suka
Garam, merica
Air es secukupnya
*Campur semua bahan diatas, beri air es sedikit2 sampai dapat kekentalan yg pas","3 siung bawput parut
1 sdt garlic powder
1 sdm saus tiram
3sdm kecap asin
Garam, merica","1. Marinasi ayam dgn bumbu marinasi, biarkan min 1 jam, makin lama makin enak.
2. Celup ayam pada bahan pelapis, lalu goreng sampai matang
3. Tunggu agak dingin, potong2, sajikan"
4353,4353,Sate Taichan,https://resepmamiku.com/sate-taichan-fransiskaailen,"2 dada ayam potong kotak
5 siung bawang putih haluskan
3 sdm air jeruk nipis
1 sdm minyak wijen
Garam,lada, penyedap jamur secukupnya1 siung bawang putih
5 cabe rawit
2 cabe merah
Garam ,gula secukupnya
Air jeruk nipis",,"1.diwadah masukan ayam dan semua bahan aduk rata marinasi selama 1 jam.
2.tusuk ayam dengan tusukan sate lalu panggang digrill sesekali dibolak balik .grill sampai matang.
3.sambel: haluskan cabe , bawang putih lalu beri garam,gula dan air jeruk nipis aduk rata
4.sajikan sate dengan sambelnya"
4354,4354,Ayam Suwir Cabe Hijau (Tanpa Minyak ),https://resepmamiku.com/ayam-suwir-cabe-hijau-tanpa-minyak-mgrt-erna,"– 250 gr dada ayam tanpa kulit, rebus lalu suwir-suwir
– 2 buah tomat hijau
– Garam secukupnya
– Kaldu bubuk secukupnya","– 75 gr cabe rawit hijau
– 25 gr cabe hijau besar
– 50 gr cabe hijau keriting
– 4 siung bawang merah
– 2 siung bawang putih
– sedikit terasi (optional)","– Potong2 kasar tomat
– Panaskan wajan anti lengket, kemudian masukkan bumbu uleg kasar, aduk2 sebentar, gunakan api sedang supaya bumbunya tidak gosong, lalu tambahkan tomat, garam, kaldu bubuk
– Masukkan ayam yg sdh di suwir, aduk rata, tambahkan air secukupnya, aduk kembali, masak hingga air meresap dan berkurang , koreksi rasa
– Siap disajikan"
4355,4355,Mie Goreng,https://resepmamiku.com/mie-goreng-dapur_dyna,"125gr tepung terigu protein sedang
1 kuning telur air (ditimbang jadi 55gram)
1/4 sdt kunyit bubuk
1/4 sdt garam
*Total timbangan kuning telur dan air 55gram300 gr mie kuning/mie basah
1 ikat caisim iris
100 gr ayam cincang
2 butir telur kocok lepas
2 sdm minyak goreng untuk menumis","3 siung bawang putih cincang halus
1 sdm saus tiram
1 sdm kecap manis
1 sdm kecap asin
1 sdm kecap ikan
1 sdm minyak wijen
1 sdt garam
1 sdt gula
1/4 sdt lada","1. Campur terigu, kunyit bubuk, dan garam, aduk rata. Tambahkan kuning telur dan air, ulen dengan tangan hingga rata.
2. Bagi 2 adonan, bulatkan. Tutup dengan plastik wrap, istirahatkan 2 jam agar teksturnya lembut dan gluten tercampur sempurna.
3. Gilas hingga ketebalan yg diinginkan.
4. Potong2 sesuai selera. Tabur tepung agar tdk menempel.
5. Didihkan air, beri 1 sdm minyak dan sedikit garam. Rebus mi 2menit, lalu angkat dan rendam di air es.
6. Tiriskan, lumuri sedikit minyak. Mie kuning siap diolah, jika belum diolah simpan di kulkas.
7. Hasil, kurang lebih 200gram.
8. Bisa menggunakan gilingan mie.
Saya manual karena hanya membuat sedikit. Kalau dalam jumlah banyak disarankan memakai mesin gilingan agar tidak capek menggilasnya..1. Tumis bawang putih sampai harum, masukan semua bumbu terus ayam cincang, kocokan telur tumis hingga matang.
2. Masukan mie, caisim aduk rata serta cicipi.
3. Setelah matang sajikan dengan acar timun dan cabe rawit."
4356,4356,Sayur Bening Timun,https://resepmamiku.com/sayur-bening-timun-dishby_ifah,"2 buah timun, potong kecil”
500 ml air
Kaldu bubuk secukupnya
Garam secukupnya","2 siung bawang merah, iris tipis
1 siung bawang putih, iris tipis
2 buah cabe merah keriting, belah dua memanjang
4 buah cabe rawit ijo, belah dua
5 buah cabe rawit merah, belah dua (bisa di kurangi)","1. Masak air bersama dngn bumbu iris.. Lalu tambahkan kaldu bubuk dan garam .. Aduk rata (cek rasa), masak sampai mendidih
2. Setelah mendidih, masukan timun (masukan timun harus pas air sdh mendidih) .. Aduk rata
3. Masak hingga mendidih sekali, lalu matikan api .. Sajikan"
4357,4357,Coto Makassar,https://resepmamiku.com/coto-makassar-mariaulfah1357,"500 gr daging sapi (bisa dicampur jeroan sapi yang sudah direbus), iris
2 liter air cucian beras yg ke 2-3
100 gr kacang tanah, sangrai lalu haluskan
2 batang serai, geprek
2 lembar daun salam
2 lembar daun jeruk
2 ruas lengkuas, geprek
Kayu manis 3 cm
Garam, gula pasir & merica bubuk
Minyak untuk menumis","6 siung bawangmerah
6 siung bawang putih
6 butir kemiri sangrai
1 sdm ketumbar
1/2 sdt jintan
1/2 cm pala
1 ruas jahe
3 buah cabe merah keriting","1. Rebus daging dengan air beras, masukkan garam, serai, daun jeruk, lengkuas, daun salam dan kayu manis.
2. Tumis bumbu halus sampai matang, lalu masukkan ke rebusan daging. Masukkan kacang tanah, beri gula & merica bubuk, aduk. Masak hingga matang & daging empuk. Sajikan dengan pelengkap."
4358,4358,Soto Ayam Medan,https://resepmamiku.com/soto-ayam-medan-lilyminarosa,"1 ekor ayam, potong 4
200 ml santan instan
1,5 liter air
2 bungkus Indofood Racik Bumbu Spesial","1 bh pekak/bunga lawang
2 lbr daun salam
8 lbr daun jeruk
3 btr kapulaga
3 btg sereh","1. Tumis Indofood Racik Bumbu Spesial
2. Tambahkan sereh, pekak, kapulaga, daun salam, dan daun jeruk sampai wangi, masukkan air, santan dan ayam, aduk rata, masak sampai ayam empuk dan meresap.
3. Angkat ayam yg sdh matang, goreng sebentar kemudian suwir2
4. Penyajian : siram ayam suwir dengan kuah soto, taburi bwg goreng, seledri, daun bawang, beri perasan jeruk nipis dan sambal, sajikan"
4359,4359,Tumis Sawi Cambah,https://resepmamiku.com/tumis-sawi-cambah-mela-wati,"1 ikat sawi hijau
1 bungkus cambah panjang
1 butir telur
1sdt lada
1/2 sdm saus tiram
1sdt kecap manis
Garam
Penyedap
1 buah cabe besar iris serong","3 bawang merah iris
2 bawang putih iris
4 cabe rawit iris","1. Tumis bumbu iris sampai harum, kepinggirin bawangnya, masukkan telur diaduk , jangan sampai hancur banget telurnya ya, masak lagi bareng bumbu bawang td
2. Masukkan air 1 gelas kecil, masukkan lada, saus tiram, kecap. Aduk aduk
3. Masukkan sawi dan cambah aduh sampai rata, tambahkan garam dan penyedap
4. Masukkan cabe besar, aduk rata, sayuran layu , cek rasa, sajikan"
4360,4360,Ayam Saos Jamur Pedas,https://resepmamiku.com/ayam-saos-jamur-pedas-dita_dwistyani,"½ ekr ayam kampung,potong2
8 bh jamur kancing, potong2
2 bh tomat cerry, iris","6 siung bawang merah
3 siung bawang putih
10 bh cabai rawit merah
5 bh cabai keriting merah2 btg serai
2 rs lengkuas
2 lbr daun salam
3 lbr daun jeruk
½ sdm garam
1 sdm kaldu jamur
¼ sdm lada bubuk
1 sdm gula
Saos tomat secukupnya
Kecap manis secukupnya (skip juga boleh)
Note: banyaknya takaran bumbu di sesuaikan dengan banyaknya bahan yang digunakan","1. Potong potong semua bahan
2. Tumis bumbu halus hingga matang, tambahkan serai,daun jeruk,daun salam dan lengkuas.
3. Masak hingga bumbu matang, setelah itu masukkan ayam dan aduk merata
4. Beri air secukupnya, tambahkan garam,gula,kaldu jamur dan lada bubuk.
5. Tambahkan saos tomat dan kecap manis secukupnya (boleh di skip)
6. Masak hingga ayam benar2 empuk
7. Setelah ayam matang dan empuk, masukkan jamur, aduk merata dan biarkan matang
8. Koreksi rasanya dan siap di sajikan"
4361,4361,Tumis Buncis Teri,https://resepmamiku.com/tumis-buncis-teri-yscooking,"1 pak buncis
1/2cup teri kecil, rendam air panas, cuci
2 siung bawput cincang
1 sdm saus tiram
2 sdm kecap asin
1sdt kecap ikan
Garam, merica",,"1. Goreng teri hingga kering, angkat.
2. Pakai sedikit minyak bekas goreng teri, tumis bawput sampai wangi
3. Masukkan buncis, tumis sampai layu, beri bumbu.
4. Masak sampai matang. Matikan api lalu masukkan teri, aduk rata. Angkat"
4362,4362,Bakwan Udang,https://resepmamiku.com/bakwan-udang-vianney_lim99,"200 gr udang kecil, buang kepalanya aja
1 bh wortel, potong korek
1 bh jagung, parut
1 batang daun bawang, iris kecil
3 siung bawang merah, parut halus
3 siung bawang putih, parut halus
2 sdm gula pasir
1/2 sdm garam
1 sdt kaldu jamur
1/2 sdt merica
1/2 sdt ketumbar bubuk
1/3 sdt kunyit bubuk
8 sdm terigu
3 sdm maizena
1 sdm tepung beras
150 ml air es2 siung bawang putih
3 cabe rawit
2 sdm gula pasir
1 sdm saus cabe
1 bh jeruk kunci/sonkit, peras airnya
Ulek halus bawang putih dan cabe rawit, campur bahan lainnya. Aduk rata.",,"1. Campur semua bahan, aduk rata.
2. Panaskan minyak cukup banyak. Ambil adonan secukupnya dan masukkan ke minyak panas, lebarkan/tipiskan adonan. Goreng dengan api sedang hingga kecoklatan, tiriskan."
4363,4363,Daging Masak Kecap,https://resepmamiku.com/daging-masak-kecap-mariaulfah1357,"250 gr daging sapi, iris tipis
1 buah bawang Bombay, iris
1 buah tomat, iris
3 siung bawang merah, haluskan
4 siung bawang putih, haluskan
3 sdm kecap manis
Garam, merica bubuk, gula pasir
Air secukupnya
1 sdm margarin untuk menumis",,"Lelehkan margarin, tumis bawang merah, bawang putih & bawang Bombay sampai matang, lalu masukkan daging, aduk-aduk sampai berubah warna, beri air, aduk.
Masukkan garam, gula pasir, merica bubuk, kecap manis & tomat, aduk. Masak sampai daging empuk & bumbu meresap."
4364,4364,Bobor Bayam,https://resepmamiku.com/bobor-bayam-dwimuslimah4,"1 ikat bayam
1 buah wortel
700 ml santan (200 ml @karasantan.id 600 ml air)
2 lembar daun salam
Secukupnya garam, gulpas dan kaldu bubuk","4 siung bawang merah
2 siung bawang putih
1 ruas kencur
2 butir kemiri","1. Cuci bersih sayur lalu potong2, sisihkan.
2. Siapkan wajan, tuang santan ke dalamnya, masukkan bumbu halus dan daun salam, aduk rata.
3. Masak sampai mendidih sambil terus diaduk supaya santan tidak pecah.
4. Jika sudah mendidih, masukkan wortel dan masak hingga setengah matang.
5. Masukkan bayam, garam, sedikit gula pasir, dan penyedap rasa, aduk rata. Masak hingga semua sayur empuk. Angkat dan sajikan. Simpel banget kan selamat mencoba ya"
4365,4365,Ayam Penyet Cabe Ijo,https://resepmamiku.com/ayam-penyet-cabe-ijo-dishby_ifah,"1 ekor ayam, potong 4 bagian
1 batang sereh, geprek
2 lembar daun salam
4 lembar daun jeruk
kaldu bubuk secukupnya
garam secukupnya
minyak goreng secukupnya
air secukupnya50 buah cabe rawit ijo (bisa di kurangi)
4 siung bawang merah
2 siung bawang putih
1 buah jeruk limau
Kaldu bubuk secukupnya
Garam secukupnya
Gula pasir secukupnya
Minyak goreng panas secukupnya","8 siung bawang merah
6 siung bawang putih
1 ruas jahe
1 ruas lengkuas
2 ruas kunyit bakar
2 sdt ketumbar sangrai
2 butir kemiri sangrai1. panaskan minyak, tumis bumbu halus, daun salam, daun jeruk dan sereh hingga harum dan matang
2. masukan potongan ayam, masak hingga berubah warna
3. tambahkan air secukupnya, sampai ayam terendam
4. cek rasa, jk sdh pas .. masak ayam sampai air menyusut dan bumbu meresap (sambil sesekali di aduk)
5. angkat dan goreng ayam hingga kering dan matang",
4366,4366,Pepes Kembung Bumbu Kuning,https://resepmamiku.com/pepes-kembung-bumbu-kuning-rachelviann,"4 ekor ikan kembung
Daun pisang
Air jeruk nipis
1/4 sdt garam
Minyak goreng secukupnya4 siung bawang putih
8 biji bawang merah
5 butir kemiri sangrai
5 biji cabe rawit merah
3 biji cabe keriting merah
1 slice lengkuas
1 slice jahe
1/2 sdt garam (sesuai selera)
1/2 sdt kaldu jamurDaun kemangi
4 batang sereh rajang halus
Daun salam",,"-Cuci bersih ikan lalu tiriskan dan beri garam dan air jeruk nipis.Sisihkan
-Panas 2 sdm minyak goreng lalu tumis bumbu halus dan sereh sampai wangi dan layu
-Setelah bumbu dingin,masukan daun kemangi aduk rata
-Siapkan 2 lembar daun tata bumbu,ikan dan daun salam lalu gulung dan bungkus pepes
-Siapakan kukusan lalu kukus ikan selama 30 menit atau sampai matang
-Bakar ikan di atas bara api supaya tambah wangi lalu sajikan dgn nasi hangat"
4367,4367,Pepes Ati Ampela Tahu,https://resepmamiku.com/pepes-ati-ampela-tahu-trisulistijani-2908,"7 pasang Ati Ampela, bersihkan
2 cm Jahe, geprek
1 lbr Daun Jeruk, robek
2 bh Tahu, kukus sebentar
1 sdt Garam
1/2 sdt Gula Pasir
1 sdt Kaldu Jamur
1 ikat Daun Kemangi
3 cm Lengkuas, iris tipis2
3 lbr Daun Salam, potong jd 2
Daun Pisang secukupnya, layukan
Sedikit minyak untuk menumis","10 btr Bawang Merah
4 siung Bawang Putih
7 bh Cabe Keriting
5 bh Cabe Merah
10 bh Cabe Rawit (sesuaikan selera)
1 bh Tomat
5 btr Kemiri, sangrai
2 cm Jahe
2 cm Kunyit, bakar","1. Rebus air masukkan ati ampela, jahe dan daun jeruk, rebus kurleb 15 menit. Angkat dan tiriskan. Potong-potong sesuai selera.
2. Tahu kukus potong dadu
3. Panaskan minyak goreng, tumis bumbu halus sebentar saja. Tambahkan garam, gula dan kaldu jamur. Aduk rata. Koreksi rasa. Matikan api
4. Masukkan ati ampela dan tahu ke dalam bumbu, aduk rata. Masukkan daun kemangi, aduk rata.
5. Siapkan daun pisang tumpuk 2 lembar, tata 1 iris lengkuas dan 1 potong daun salam. Tambahkan 3-4 sendok makan adonan pepes (sesuaikan lebar daunnya). Bungkus dengan cara digulung, rapatkan dan semat ujungnya dg lidi.
6. Masukkan ke pengukusan yang sudah dipanaskan. Kukus dengan api sedang selama 30-45 menit/hingga matang.
Angkat"
4368,4368,Hamburg Steak (Hambagu),https://resepmamiku.com/hamburg-steak-hambagu-lilyminarosa,"500 gr daging sapi giling
1 bh bwg bombay, cincang, tumis sebentar
3 sdm tepung roti/panko kl ada
50 ml susu cair full cream
1 btr telur
1/2 sdt bubuk pala
1 sdt garam
1/2 sdt gula pasir
1/2 sdt lada hitam
100 ml air kaldu (50ml air 1/2 kaldu bubuk)",,"1. Campur semua bahan jadi satu, bagi jadi 6 bagian, bentuk seperti patty burger, susun di loyang, masukkan freezer selama 30 menit
2. Lelehkan butter, masukkan daging, goreng sampai satu sisi kecoklatan, kemudian balik daging, siram dengan sebagian air kaldu, tutup teflon, masak sampai air habis dan daging matang
3. Saus : lelehkan butter, masukkan semua bahan, aduk jadi satu, didihkan, siram diatas daging"
4369,4369,Capcay Cah,https://resepmamiku.com/capcay-cah-yscooking,"Wortel
Brokoli
Sawi putih
Putren
Jamur kuping
Jamur kancing
100gr daging ayam","2 siung bawput cincang
2 cm jahe geprek
1 sdm saus tiram
1 sdm kecap ikan
2 sdm.kecap asin
1 sdm arak masak ( bole skip)
1/2 sdt gula
1 sdt minyak wijen
Larutan maizena","1. Tumis bawput dan jahe. Setelah harum masukkan ayam. Tumis sampai pucat. Lalu masukkan wortel dan jamur, masak sampai setengah matang
2. Masukkan sisa sayuran. Beri bumbu kecuali minyak wijen. Aduk
3. Tuang air setengah tumisan, setelah mendidih kentalkan dgn larutan maizena. Beri minyak wijen
4. Angkat setelah meletup."
