,Unnamed: 0,judul,link,bahan,bumbu,metode
3932,3932,Misua Kuah,https://resepmamiku.com/misua-kuah-lim_henni,"3 lembar daun selada, disobek-sobek
70 gram taoge, direbus
4 lonjor kacang panjang
100 gram wortel, potong korek
3 butir telur rebus, dipotong 4 bagian
7 lembar kulit rice rols","5 buah cabai merah besar, dibuang bijinya
2 siung bawang putih, digoreng
1/2 sendok teh terasi goreng","Saus, tumis bumbu halus dan daun jeruk sampai harum. Tambahkan kacang tanah dan kecap manis. Aduk rata. Masukkan air, garam, dan gula merah.
Aduk rata. Masak sambil diaduk sampai mendidih. Sisihkan."
3933,3933,Sayur Pliek-u,https://resepmamiku.com/sayur-pliek-u-malichatun88,"1/2 Kg beef slice beli di Frozen food
1bungkus SASET Saori saus tiram
5sdm kecap manis
1 sdt lada bubuk
Margarin untuk menumis
Garam penyedap secukupnya1 siung bawang Bombay iris
5 siung bawang putih cincang
5 cabe rawit iris",,"1. Tumis semua bahan iris sampeeeek harum pakek margarin
2. Masukkan beef slice, oseng oseng Sampek daging matang
3. Masukkan saus tiram, kecap manis, lada , garam , penyedap.
4. Masukkan sedikit air saja, sekitar setengah gelas kecil
5. Masak sampai semua menyerap, cek rasa"
3934,3934,Soto Betawi Kuah Susu,https://resepmamiku.com/soto-betawi-kuah-susu-dita_dwistyani,"6 ekor ikan banjar
1 ikat daun kemangi
1/2 buah tomat iris kasar
2 lbr daun salam
2 lbr daun jeruk
3 cabe merah keriting potong halus
2 btg daun bawang iris halus (saya lupa kasi)
Garam gula pasir bubuk kaldu jamur secukupnya
Minyak utk menggoreng","5 siung bawang merah
5 siung bawang putih
15 cabe merah keriting
1 ruas kunyit
1 cm jahe","1. Ikan cuci bersih kasi sedikit garam dan air jeruk nipis sisihkan
2. Goreng ikan hingga matang
3. Tumis bumbu halus masukkan daun jeruk daun salam dan bumbu lainya aduk rata masukan sedikit air aduk rata masukkan ikan aduk perlahan koreksi rasa."
3935,3935,Bebek Goreng Serundeng,https://resepmamiku.com/bebek-goreng-serundeng-mgrt-erna,"500 gr dada tuna, iris setebal 1 cm
Garam
Merica
1 buah jeruk nipis",,"1. Lumuri ikan dgn jeruk nipis, biarkan 10 mnt, cuci bersih lalu bumbui dgn garam dan merica.
2. Pukul2 tuna supaya agak tipis.
3. Celup ikan ke pelapis 1 lalu 2, dan 3.
4. Goreng pd minyak panas dgn api sedang sampai kekuningan. Potong2 setelah agak dingin
5. Sajikan dgn sambal"
3936,3936,Opor Ayam Tahu,https://resepmamiku.com/opor-ayam-tahu-yscooking,"250gr daging ayam cincang
3 siung bawput cincang
1/2 bawang bombay cincang
1 sdm saus tiram
2 sdm kecap asin
1 sdt bubuk ngohiong
1 sdm kecap ikan
Garam, merica
1 sdt gula
3 sdm tapioka",,"Aduk rata bahan di atas, bentuk bola, goreng di minyak panas dgn api sedang sampai kecoklatan."
3937,3937,Be Siap Sero Lemo (Ayam Terasi Jeruk Limo),https://resepmamiku.com/be-siap-sero-lemo-ayam-terasi-jeruk-limo-ketutarsini,"150 gr Cabe keriting hijau
50 gr Cabe rawit hijau
3 bh Tomat hijau
8 siung Bawang merah
4 siung Bawang putih
3 lembar Daun jeruk
1/2 Jeruk nipis (optional)
Gula, garam, kaldu bubuk secukupnya
Minyak goreng
Air",,"1. Rebus cabe, tomat dan bawang sampai matang, tiriskan
2. Uleg kasar atau blender kasar
3. Panaskan minyak yg cukup bnyk, tuang cabe yg uda diuleg tambahkan daun jeruk, garam, gula dan kaldu bubuk. Tumis hingga wangi dan matang
4. Angkat naik kasih jeruk nipis, aduk rata siap disajikan."
3938,3938,Makaroni Schotel,https://resepmamiku.com/makaroni-schotel-mariaulfah1357,"3 bh kentang (sekitar 1/2 kilo)
1 btr telur
3 sdm tepung beras
1 btg daun bawang, iris","1/4 sdt gula pasir
1/4 sdt kaldu bubuk
1/4 garam/secukupnya
1/4 sdt lada
1/4 bubuk ketumbar/sesuai selera","1. Kupas kentang, potong2, Kukus kentang sampai matang
2. Hancurkan kentang kukus dengan garpu, tidak perlu sampai halus
3. Tambahkan telur, tepung beras, daun bawang dan semua bumbu, aduk rata
4. Siapkan minyak panas, ambil satu sendok makan adonan, ga perlu dibentuk dengan sendok, langsung masukkan ke dalam minyak panas, goreng sampai matang. Sajikan"
3939,3939,Beef Steak,https://resepmamiku.com/beef-steak-rachveda,"15 bh Udang besar , kupas kulitnya sisakan buntutnya","3 sdm tepung terigu
1/2sdt garam
Lada
Air secukupnya
2 butir telur kocok lepas di mangkuk terpisah
Tepung panko/Tepung panir yg banyak","1. Bersihkan udang, buang kulitnya namun sisakan bagian buntutnya. Kerat2 sedikit bagian perut dalam agar lurus.
2. Taruh dimangkuk tepung terigu , garam, lada dan sedikit air aduk hingga kental jgn cair. Celup udang kedalamnya.
3. Lalu celup lagi udang ke kocokan telur.
4. Terakhir gulingkan di tepung panko yg banyak sampai permukaan udang terlapisi.
5. Goreng diminyak panas yg agak banyak (deep fried)."
3940,3940,Gulai Jengkol Daun Singkong,https://resepmamiku.com/gulai-jengkol-daun-singkong-dishby_ifah,"250 gr cumi uk.sedang dan potong2 (bersihkan dari kotoran dan sisakan tintanya)
2 btg daun bawang, potong2","4 siung bawang merah
4 siung bawang putih
10 bh cabai keriting merah dan ijo (mix)
5 bh cabai rawit merah/sesuai selera1⁄2 sdt garam
1 sdt kaldu jamur
1⁄2 sdt lada bubuk
2 lbr daun jeruk
2 rs laos/lengkuas
1 btg sereh
1 sdm saos tiram/secukupnya","1. Cuci bersih cumi , buang cangkang plastik dan kotorannya, lalu potong2. Sisakan tintanya
2. Tumis bumbu iris hingga wangi,masukkan laos, sereh dan daun jeruk
3. Setelah bumbu matang,beri gula, garam, lada bubuk dan kaldu jamur lalu masukkan cumi aduk merata, tambahkan saos tiram (gak perlu di tambah air karena kandungan air di cumi cukup banyak)
4. Setelah itu masukkan irisan tomat, aduk sebentar saja, jangan lupa koreksi rasa dan segera angkat
5. Siap disajikan deh"
3941,3941,Guramai Bakar Manis,https://resepmamiku.com/guramai-bakar-manis-al-rasyi-kitchen,"1 ekor ayam kampung potong sesuai selera .kucuri air jeruk nipis.
1 buah kentang potong potong
Jahe merah iris goreng
1 sdm bawah putih goreng
1sdm saus tiram
1sdm kecap asin
1sdm kecap manis
1 sdm minyak wijen
1 sdm angciu (opsional)
Lada,garam, penyedap jamur secukupnya",,"1.panaskan kukusan.lalu masukan ayam kewadah tahan panas.
2.beri semua bahan aduk aduk biar rata diamkan selama 15 menit.
3.lalu kukus hingga matang.
4.angkat dan sajikan"
3942,3942,Crispy Chicken Steak,https://resepmamiku.com/crispy-chicken-steak-lilyminarosa,"350 gr tenggiri giling halus
3 siung bawang putih , haluskan
1 putih telur
200 ml air es
2 balok kecil es batu
150 gr tepung sagu tani
Garam,gula, penyedap jamur secukupnya",,"1. Masukkan ikan, bawang putih yang sudah dihaluskan kedalam baskom.
2. Tambahkan gula dan garam secukupnya. Tuang putih telur,es batu dan air sedikit sedikit aduk rata sampai halus dan terasa kenyal.
3. Tambahkan sagu sedikit-sedikit aduk rata
4.Kalau yang bentuknya bulat, bikinnya pake sendok seperti bikin baso.
5. Cemplungkan kedalam air yang mendidih. Rebus sampai matang.
Angkat dan tiriskan."
3943,3943,Tumis Kerang Kacang Panjang,https://resepmamiku.com/tumis-kerang-kacang-panjang-matthewmaureen,"1 wortel potong dadu
1 kentang potong dadu
Secukupnya dada ayam tnpa tulang rebus, suir2
2 – 4 sdm tepung terigu
1 sdm margarin u/ menumis
1/2 bawang bombay potong dadu
100 ml susu cair
50 ml air putih (air kaldu rebusan ayam)
Secukupnya daun seledri cincang
Secukupnya garam, kaldu jamur, merica bubuk & pala bubuk250 gram tepung terigu
600 ml air putih
2 butir telur ayam
2 sdm margarin dicairkan
Secukupnya garam1 butir ayam kocok
Tepung terigu kering
Tepung roti",,"Rebus kentang wortel, tiriskan
panaskan margarin, tumis bawang bombay kemudian tambahkan tepung terigu, masukkan susu & air kaldu, tambahkan bahan lain masak hingga air menyusut, koreksi rasa sisihkanAduk semua bahan hingga rata, kemudian dadar di wajan anti lengket (tanpa minyak)"
3944,3944,Ayam Goreng Telur,https://resepmamiku.com/ayam-goreng-telur-fransiskaailen,"12 buah tahu goreng
200 gr daging ayam giling
100 gr udang giling
3 btr bawang putih haluskan
2 btg daun bawang rajang halus
1 btr telur (uk besar) / 2 btr uk kecil
100 gr tepung tapioka
1 sdt garam
1 sdt kaldu jamur
Lada secukupnya",,"1. Keluarkan isi tahu, lalu balik.
2. Campur kedalam wadah, isi tahu, daging ayam, udang, bawang putih, daun bawang, telur, tepung tapioka, garam, kaldu jamur, dan lada.
3. Tes rasa dengan menggoreng sedikit.
4. Isikan kedalam tahu yang sudah dibalik.
5. Goreng hingga matang.
6. Sajikan dengan sambal kecap atau cabe rawit."
3945,3945,Cah Tahu Sutera,https://resepmamiku.com/cah-tahu-sutera-yscooking,"500 gr Ayam
1 bh Wortel
100 gr Bunga Kol
1 bh Kentang
50 gr Makaroni
1 btg Daun Bawang
2 btg Seledri
Garam
Kaldu Bubuk
Gula Pasir","5 bh Bawang Putih
1/2 sdt Merica","1. Tumis bumbu halus hingga harum lalu sisihkan
2. Rebus ayam 5menit buang air rebusan pertama,ganti dengan air yg baru lalu masukan bumbu halus,masukan sayuran tambahkan garam,kaldu bubuk dan gula pasir masak hingga ayam matang sayuran empuk
3. Masukan makaroni yg telah direndam air hangat,tambahkan seledri dan daun bawang masak sebentar,koreksi rasa,angkat sajikan"
3946,3946,Kerang Bumbu Pedas,https://resepmamiku.com/kerang-bumbu-pedas-mgrt-erna,"500 gram daging sapi, iris tipis
1,2 liter air
1 sdm tepung meizena, larutkan dalam sedikit air
Minyak, untuk menggoreng","5 butir bawang merah
3 siung bawang putih
8 buah cabai merah besar
4 cm kencur
2 cm jahe
3 buah cengkeh
1 sdt ketumbar ( aqu pake ketumbar bubuk )
1⁄4 sdt jintan
1⁄4 butir pala ( aqu pake pala bubuk )
1 sdt gula pasir
1 sdt Masako Rasa Sapi dari @asli_masako","Tumis bumbu hingga wangi lalu masukan daging aduk rata
Tambahkan air, masak hingga mendidih. masak hingga daging empuk. Angkat, tiriskan. Sisihkan
Goreng daging hingga kecoklatan, angkat, letakkan di piring saji, sisihkan.
Ambil 350 ml air sisa perebusan daging (tambahkan air jika kurang). Masak hingga mendidih. Masukkan larutan tepung meizena, aduk hingga kental. Angkat.
Siramkan saus ke atas daging goreng, sajikan."
3947,3947,Ikan Teri Sambal Matah,https://resepmamiku.com/ikan-teri-sambal-matah-kina-nrl,"5 pasang hati ampela ayam, potong2 menjadi ukuran kecil
1 btg besar daun bawang, iris
Bumbu iris :
7 siung bawang merah
2 siung bawang putih
1 rs lengkuas
7 bh cabai rawit merah
5 bh cabai keriting merah (sesuai selera)","1⁄2 sdt garam
1 sdt kaldu bubuk
1 sdt gula pasir
1⁄2 sdm saos tiram","1. Cuci bersih hati ampela kemudian potong menjadi ukuran kecil dan goreng hingga 1⁄2 matang
2. Tumis bumbu2 iris hingga wangi, masukkan hati ampela dan aduk merata
3. Beri bumbu garam, gula, kaldu jamur,dan saos tiram kemudian aduk merata
4. Kemudian beri air secukupnya agar bumbu meresap. Aduk merata hingga ampela dan bumbu tercampur rata
5. Biarkan airnya sat kemudian koreksi rasanya dan sesaat akan diangkat masukkan irisan daun bawang aduk merata
6. Sajikan selagi hangat"
3948,3948,Sup Bola Daging Jamur Enoki,https://resepmamiku.com/sup-bola-daging-jamur-enoki-yscooking,"250 gr Mie kuning direbus dan tiriskan
200 gr kecambah, rendam air panas, tiriskan
250 gr udang pisahkan kepala dan badannya (badannya di goreng ,kepalanya dibuat kaldu kuah )
Seledri diiris halus
Daun bw iris halusLontong,
Bawang goreng
Tahu goreng
Kerupuk",,"Rebus air hingga mendidih, masukkan kepala udang. Rebus sampai kepala udang mengapung (utk mendapat kaldunya )
Matikan kompor,saring kaldu udang ,sisihkan
Panaskan minyak, tumis bw putih dan bw merah, ebi sampai harum
Masukkan tumisan duo bw dan ebi kedlm kaldu udang *Tambahkan garam dan mrica .masak sampai mendidih lalu masukkan seledri, daun bawang dan kecap manisPanaskan minyak tumis bw putih dan cabe rawit sampai harum
Tambahkan petis udang, kecap dan air
Masak hingga mengental atau meletup-letup.Iris lontong tata diatas piring , tambahkan mie ,kecambah , tahu, udang lalu siram dgn kuah . Taburi bawang goreng ..sajikan dgn sambel petis dan krupuk"
3949,3949,Ayam Rebus Jahe,https://resepmamiku.com/ayam-rebus-jahe-rachveda,"200 gr makaroni elbow
140 gr Anchor Easy To Grate
1 buah bawang bombay, potong dadu
150 gr daging giling
4 buah sosis sapi, potong dadu
1 buah wortel, potong dadu
1/4 sdt bubuk pala
1/4 sdt lada bubuk
1 sdt garam
1/4 sdt kaldu bubuk
320 ml susu cair Full Cream
4 butir telur3 sdm butter
150 gr Anchor Easy To Grate
300 ml susu cair Full Cream
2 sdm tepung terigu",,"1. Rebus makaroni hingga aldente.
2. Tumis bawang bombay hingga harum, masukan daging giling, sosis, dan wortel, dan semua bumbu, masak hingga matang
3. Masukkan makaroni rebus, Anchor Easy To Grate, dan susu cair, telur kocok aduk rata. Angkat.
4. Saus putih : Panaskan butter, masukkan tepung terigu, aduk cepat supaya tidak menggumpal, masukan susu cair dan Anchor Easy To Grate,
masak api kecil sampai mengental dan keju larut.
5. Tata macaroni di atas wadah tahan panas, siram dengan saus putih, taburi dengan Anchor Easy To Grate dan oregano.
6. Panggang di suhu 180 derajat 40 menit/sampe harum matang.
7. Angkat, siap disajikan."
3950,3950,Tahu Usus Masak Kuning,https://resepmamiku.com/tahu-usus-masak-kuning-kina-nrl,"150 gr beras
1 liter air
250 gr daging ayam (potong dadu)
2 sdm minyak goreng
2 sdm minyak wijen
1 bungkus penyedap rasa ayam
7 siung bawang putih cincang halus
1 ruas jahe cincang halus
1 sdt garam
1⁄2 sdt merica bubuk
1 sdm arak masak (bisa skip)
Daun bawang potong2
Bawang goreng",,"1. Marinate daging ayam dengan penyedap rasa ayam, diamkan 1 jam di dalam kulkas
2. Cuci beras lalu tiriskan, sisihkan
3. Siapkan Presto Vintage lalu tekan tombol saute/cake, masukkan minyak goreng minyak wijen.
4. Setelah minyak panas, tumis bawang putih jahe hingga harum lalu masukkan dada ayam , tumis hingga berubah warna, masukkan arak masak, aduk2 sebentar
5. Tambahkan air, garam, lada, lalu masukkan beras kemudian aduk2 hingga rata.
6. Tutup presto lalu tekan cancel kemudian tekan tombol congee
7. Proses hingga matang (hingga lampu keep warm menyala.
8. Setelah presto bisa dibuka, aduk2 sebentar lalu sajikan bubur dengan taburan daun bawang dan bawang goreng"
3951,3951,Sambel Goreng Ayam,https://resepmamiku.com/sambel-goreng-ayam-fika_ummurafkanz,"Nasi
telur
jamur
kol
toge
buncis
wortel
jagung daun bawang
rumput laut kering/nori
(Buncis dan jagung direbus dulu, sisanya mentah aja ya)*
Garam bila perlu
black pepper secukupnya (yang kasar ya)","1/2 sdt garam
1/4 sdt onion powder
1/4 sdt garlic powder","1. Honey sauce : lelehkan butter, tumis semua bawang sampai kecoklatan, lalu masukkan semua bahan saus dan air, aduk rata, cicipi dulu ya.. rasa harus manis dan asin, kalau sudah pas, masukkan larutan maizena, aduk dan didihkan smpai kekentalan yg diinginkan
2. Bumbu tabur: aduk semua jadi satu
3. Penyajian : panaskan teflon, masukkan sedikit minyak, tata nasi, sayur dan telur, tambahkan bumbu tabur dan black pepper, lalu biarkan sebentar sampai teflon berdesis panas, lalu mulai aduk, tambahkan honey sauce sesuai selera, aduk semuanya seperti membuat nasi goreng, sajikan panas2"
3952,3952,Perkedel Kentang Wortel,https://resepmamiku.com/perkedel-kentang-wortel-yscooking,"200 gr jengkol rebus(rebus dengan aneka rempah seperti jahe,lengkuas dan daun jeruk)","1⁄4 siung bawang bombay
3 siung bawang putih
5 bh cabai rawit
2 bh cabai besar1 sdm saos tiram
1⁄2 sdm kecap manis
1 sdm saos tomat
3 sdm saos sambal
1⁄2 sdt garam
1⁄2 sdt kaldu jamur
1⁄4 sdt lada bubuk
1 sdt gula pasir
1 sdt cuka","1. Siapkan jengkol yang sudah direbus dengan rempah dan sisihkan.
2. Tumis bawang putih dan bawang bombay hingga wangi, lalu masukkan irisan cabai
3. Masukkan jengkol rebus dan aduk merata
4. Tambahkan air secukupnya, beri aneka saos, kecap manis, garam,gula,lada bubuk dan kaldu jamur
5. Aduk merata dan biarkan bumbu meresap, setelah itu masukkan cuka dan irisan cabai besar
6. Siap disajikan"
3953,3953,Tauco Ikan Petai,https://resepmamiku.com/tauco-ikan-petai-lim_henni,"Bumbu halus :
5 butir bawang merah
2 siung bawang putih
2 cm kencur
2 cm kunyit
2 butir kemiri sangrai
1 sdt ketumbar
1 sdm ebi
1 buah cabai merah besar
Bahan Utama :
40 gram Fibercreme
8 ekor ikan sepat
150 gram tempe
200 gram terong
100 gram labu siam
600 ml air
1 batang sereh, geprek
2 cm laos, geprek
3 lembar daun jeruk
1 lembar daun salam
4 sdm minyak
1 sdt garam
2 sdt gula pasir
1/4 sdt merica",,"Potong-potong terong, labu dan tempe. Rebus sayuran dalam air mendidih.
Haluskan bawang, cabai, kencur, kunyit, kemiri, ketumbar dan ebi. Tumis sampai wangi.
Tambahkan sereh, laos, daun salam dan daun jeruk, tumis sampai wangi.
Masukkan tumisan bumbu ke dalam panci, aduk rata.
Masukkan ikan sepat, aduk rata.
Masukkan Fibercreme, aduk rata dan masak hingga sayur matang.
Bubuhi garam, gula dan merica, aduk rata. Sajikan hangat."
3954,3954,Tempe Tahu Bacem,https://resepmamiku.com/tempe-tahu-bacem-ketutarsini,"200 gr daging cincang
5 buah tahu goreng, potong kotak
1 siung bawang bombay, cincang
4 siung bawang putih, cincang
1 buah tomat, iris
3 buah cabe merah, iris
5 buah cabe gendot, iris
1 sdm kecap manis
1 sdm saus tiram
Garam secukupnya
Minyak untuk menumis",,"1. Tumis bawang bombay & bawang putih sampai matang, masukkan daging cincang, aduk.
2. Masukkan bawang merah, cabe gendot, tomat, garam, kecap manis & saus tiram, aduk & masak sampai matang."
3955,3955,Nasi Siram,https://resepmamiku.com/nasi-siram-lilyminarosa,"250 gr Tepung terigu
200 gr Tepung tapioka
3 siung Bawang putih, parut halus
500 ml Air
2 btr Telur
2 sdt Garam
2 sdt Gula
1 bks Masako ayam1 buah Pepaya muda/kates, parut memanjang
50 gr Ebi, rendam air panas dan cincang
5 siung Bawang merah, haluskan
5 siung Bawang putih, haluskan
1 sdt Garam
1 sdt Kaldu jamur
1 sdt Gula
1/2 sdt Lada bubuk",,"1. Campur air, tepung terigu, garam, gula dan masako, masak sampai rata dan menjadi adonan kalis.
2. Tambahkan telur, aduk sampai adonan benar2 tercampur rata.
3. Setelah rata tuang tepung tapioka. Uleni pakai tangan sampai rata.
4. Ambil adonan, cetak dengan cetakan pastel beli di @susanbakingtools.
5. Goreng pempek sampai matang.
6. Angkat dan tiriskan. Sajikan dengan cuka.Tumis duo bawang sampai wangi, masukkan ebi dan tumis sampai harum dan matang.
Masukkan pepaya muda, tambahkan lada bubuk, garam, kaldu jamur & gula. Koreksi rasa. Masak hingga pepaya layu. Angkat dan dinginkan."
3956,3956,Tongkol Bumbu Rujak,https://resepmamiku.com/tongkol-bumbu-rujak-mela-wati,"200 gr udang bersihkan
3 sdm saus bolognese
2 sdm bawang bombay iris
2 siung bawang putih cincang halus
Garam secukupnya
Lada bubuk secukupnya
1 sdm saus sambal
Minyam untuk menumis",,"1. Tumis bawang putih dan bawang bombay hingga harum
2. Masukan udang aduk sebentar lalu masukan saus bolognese dan saus sambal beri sedikit air garam lada bubuk masak hingga matang"
3957,3957,Brenebon Soup,https://resepmamiku.com/brenebon-soup-lilyminarosa,"1 piring nasi putih hangat
1/4 sdt cuka beras
1/4 sdt garam/penyedap
1/4 sdt gula pasir
1 kaleng Sarden
1 siung bawang putih (cincang)",,"1. Panaskan minyak untuk menumis, tumis bawang putih hingga harum. Masukkan sarden. Masak hingga mendidih. Koreksi rasa.
2. Cetak nasi hangat yg sudah di campur dengan cuka beras, garam, dan gula pasir hingga rata. Cetak dengan ringcutter, bolongin tengahnya dengan ringcutter yg lebih kecil.
3. Oles atasnya pake mayonais, tata ikan sardennya serta bahan pelengkap lainnya (biji wijen, timun, wortel, katsuobushi)."
3958,3958,Cumi Jamur Saus Asam Manis,https://resepmamiku.com/cumi-jamur-saus-asam-manis-dishby_ifah,"1 kilo Ayam (me,paha ayam)
1 Sdt Garam halus
1 Sdt Bawang Putih bubuk
1 Sdt Bawang Merah bubuk
3 Sdt Bumbu Kari bubuk
1/2 Sdt Blackpepper
2 buah Kentang,potong dadu besar
2 buah Wortel ,potong besar
75 ml Minyak Sayur untuk menumis
100 gr Bawang Bombay, potong dadu
30 gr Bawang putih, haluskan
20 gr Jahe haluskan
3 Sdm bumbu Kari bubuk
2 Lembar Daun Bay
2 Sdm Fish sauce/kecap ikan
2 Sdt Gula Pasir
Secukupnya Kaldu bubuk
1/2 Sdt Blackpepper
700 ml Air
300 ml Santan @karasantan.id
5 Tangkai Daun Ketumbar, iris kasar",,"1. Marinasi Ayam,dengan Bawang putih bubuk,bawang merah bubuk,garam,Blackpepper,dan bumbu kari,lumuri sampai rata dan simpan di dalam kulkas selama 1 jam.
2. panaskan minyak sayur, Tumiskan bawang bombay, bawang putih, jahe dan daun bay,hingga harum. Masukan Potongan ayam,aduk rata,masak selama 5 menit,masukan bumbu kari,fish sauce,tuangkan air aduk rata,dan masak selama 20 menit.
3. masukan kentang dan wortel, aduk rata masak kembali selama 10 menit.
4. Tuangkan santan @karasantan.id,masukan kaldu bubuk,garam,gula pasir dan blackpepper, aduk rata,didihkan sebentar. Matikan api dan taburkan irisan daun ketumbar di atasnya.
5. Sajikan Vietnamese Chicken Curry dengan Roti ataupun nasi putih. Selamat mencoba Guy’s"
3959,3959,Ikan Goreng Sambal Bawang Terasi,https://resepmamiku.com/ikan-goreng-sambal-bawang-terasi-matthewmaureen,"1 bh pare, iris
2 sdm teri medan","2 siung bawang merah
1 siung bawang putih
5 bh cabai rawit merahSejumput garam
Sejumput kaldu jamur
1 sdt gula
1 sdt saos tiram","1.Siapkan semua bahan dan bumbu iris. Agar tidak pahit remas pare dengan garam sampai mengeluarkan air dari pare itu sendiri, lalu cuci bersih dan tiriskan.
2.Tumis bumbu iris hingga matang,lalu masukkab terinmedan dan dilanjutkab masukkan pare, aduk merata
3.Beri bumbu tambahan lainnya seperti garam,kaldu jamur, gula dan saos tiram. Beri air secukupnya dan masak hingga pare matang dan siap di sajikan"
3960,3960,Iga Goreng,https://resepmamiku.com/iga-goreng-mgrt-erna,"250 gr tuna fillet, haluskan
1 ikat kucai potong2
2 siung bawput parut
2 cm.jahe parut
1 butir telur
2 sdm tapioka
1 sdm saus tiram
2 sdm kecap asin
1 sdm.kecap ikan
1/2 sdt gula
Garam, merica
1 sdt minyak wijen
Kulit dimsum secukupnya",,"1. Campur semua bahan di atas dan aduk hingga merata
2. Bungkus dgn kulit dimsum sesuai selera
3. Kukus 20 menit, atau goreng hingga kekuningan
4. Sambal: rebus cabe dan bawput, lalu blender. Masak kembali beri tambahan air, garam, gula, cuka. Setelah mendidih kentalkan dgn larutan maizena, masak sampai meletup.
5. Sajikan dinsum dgn sambal"
3961,3961,Ayam Fillet Crispy,https://resepmamiku.com/ayam-fillet-crispy-yscooking,"Bahan Crust :
150 gr tepung pro rendah
75 gr mentega
3 sdm air es
1 butir kuning telur
Bahan Filling :
1 sachet mayo wijen sangrai
2 lembar kol ungu
1 ikat bayam
1/2 buah jagung manis
2 lembar smoked beef
Bahan Saus :
150 ml susu cair
1 butir telur
50 gr keju cheddar
1/4 sdt lada bubuk
1/4 sdt pala bubuk
Kaldu jamur/garam secukupnya",,"1. Campur semua bahan crust lalu gilas. Cetak di cetakan pie atau bentuk sesuai selera. Diamkan dikulkas 15 menit.
2. Blansir kol ungu, jagung manis dan bayam. Tiriskan.
3. Tusuk2 bagian bawah crust. Oles dengan mayo. Tata sayuran dan smoked beef.
4. Campur semua bahan saus lalu tuangkan kedalam crust hingga penuh.
5. Panggang dioven yg sudah dipanaskan dengan suhu 180. Panggang hingga matang.
6. Jika sudah matang kucuri kembali dengan mayonais. Siap disajikan."
3962,3962,Telur Balado Petai,https://resepmamiku.com/telur-balado-petai-lim_henni,"500 gr ayam bagian paha
3 ruas jahe .. iris tipis
3 siung bawang putih, cincang halus
2 sdm kecap asin
2 sdm saus tiram
1,5 sdm tepung maizen
1 sdm minyak wijen
1/4 sdt mrica bubuk
Daun bawang secukupnya",,"1. Cuci bersih ayam lalu potong menjadi beberapa bagian.
2. Marinasi ayam dgn kecap asin, saus tiram, mrica, bawang putih,jahe,tepung maizena, minyak wijen diamkan selama 1 jam
3. Kukus ayam selama kurang lebih 20 menit atau sampai matang
4. Angkat ayam lalu taburi dgn daun bawang"
3963,3963,Ulukutek Leunca,https://resepmamiku.com/ulukutek-leunca-mariaulfah1357,"500 gr pari basah potong-potong
2 lbr daun jeruk sobek-sobek
1 bh jeruk nipis
Garam, kaldu jamur, gula, air secukupnya","10 bh cabe merah keriting
10 bh cabe rawit merah
1 bh tomat
10 siung bawang merah","1. Cuci bersih potongan pari kemudian beri perasan jeruk nipis aduk rata. Diamkan 10 menit lalu bilas dengan air bersih lalu goreng hingga matang. Angkat sisihkan
2. Tumis bumbu tumbuk hingga harum masukkan daun jeruk aduk rata. Tuang air secukupnya tambahkan garam, kaldu jamur, gula aduk rata . Masak bumbu hingga matang
3. Masukkan pari goreng aduk-aduk sebentar hingga tercampur rata. Koreksi rasa, angkat sajikan"
3964,3964,Nugget Ayam Homemade,https://resepmamiku.com/nugget-ayam-homemade-laysisilia,"2 buah silk tofu150gr daging cincang
3 siung bawput cincang
1/4 bawang bombay cincang kasar
1 batang daun bawang
1 sdm saus tiram
2sdm kecap asin
1/2 sdt gula
1 sdm kecap ikan
Garam, merica
Larutan maizena",,"1. Kukus tofu kurleb 5-10 mnt. Buang sisa air kukusan. Sisihkan
2. Saus: tumis duo bawang hingga wangi
3. Masukkan daging, setelah pucat masukkan bumbu2. Aduk rata
4. Tuang air setengah tumisan, setelah mendidih kentalkan dgn larutan maizena, masak sampai meletup
5. Masukkan daun bawang lalu siram di atas tofu. Sajikan hangat"
3965,3965,Sambel Goreng Ampela Ayam,https://resepmamiku.com/sambel-goreng-ampela-ayam-mela-wati,"3 buah kentang besar, potong kotak,Goreng
3 papan pete
1 sdm gula merah sisir atau sesuai selera
garam, kaldu jamur
1 pak santan segitiga
2 lbr daun salam","8 bawmer
5 bawput
10 cabe merah
2 kemiri sangrai","1. Tumis bumbu halus dan daun salam sampai harum dan berminyak.
2. Masukan pete, tumis sebentar. Tuang santan dan bumbu, bila rasa sudah pas masukkan kentang, aduk rata
3. Masak sampai kering dan bumbu meresap."
